Bioinformatics,22210869,2012,null,http://pocketquery.csb.pitt.edu,200,null,http://www.bioinf.manchester.ac.uk/naccess/,200
Bioinformatics,22210867,2012,null,http://www.theseed.org/models,302,code,http://code.google.com/p/kgmlreader/,405
Bioinformatics,22332236,2012,null,http://questfororthologs.org/orthology_databases,302,available,http://OrthoXML.org,200
Bioinformatics,22247280,2012,null,www.repeatmasker.org,-1,,,
Bioinformatics,26873931,2016,null,http://gds.nih.gov/PDF/NIH_GDS_Policy.pdf,301,publicly,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+TA+P7-TA-2014-0212+0+DOC+XML+V0//EN,404
Bioinformatics,22238270,2012,available,http://cricket.ornl.gov/html/download/resequencing/ResequencingToolkitDocumentation_16Dec2011.pdf,-1,,,
Bioinformatics,22423044,2012,null,http://medical-dictionary.thefreedictionary.com/verification,200,null,http://www.nature.com/nature/peerreview/,303
Bioinformatics,22399676,2012,null,TableS1,-1,null,TableS2,-1
Bioinformatics,22408192,2012,available,http://smurf.cs.tufts.edu/smurflite,301,available,http://smurf.cs.tufts.edu/smurflite,301
Bioinformatics,22419782,2012,null,http://www.sbg.bio.ic.ac.uk/~pinalog/,200,,,
Bioinformatics,22426345,2012,package,http://evolution.gs.washington.edu/phylip.html,200,null,http://mummer.sourceforge.net/,200
Bioinformatics,22419780,2012,null,http://seqanswers.com/wiki/Papers_Referencing_SEQanswers,404,,,
Bioinformatics,22718786,2012,null,http://cgap.nci.nih.gov/Chromosomes/Mitelman,301,null,http://www.sanger.ac.uk/genetics/CGP/Census/,301
Bioinformatics,22976083,2012,null,http://www.t1dbase.org/page/Regions,404,null,http://www.t1dbase.org/page/Regions,404
Bioinformatics,22954628,2012,null,FigureS1,-1,,,
Bioinformatics,22962342,2012,null,https://cgwb.nci.nih.gov/cgi-bin/heatmap,-1,,,
Bioinformatics,22976080,2012,null,www.sanger.ac.uk/smalt,-1,,,
Bioinformatics,22962345,2012,null,S3,-1,available,http://www.rbvi.ucsf.edu/trac/Pythoscape,200
Bioinformatics,22942019,2012,software,www.novocraft.com,-1,,,
Bioinformatics,22945789,2012,null,http://www.ensembl.org,301,null,http://www.ensemblgenomes.org,301
Bioinformatics,22923290,2012,null,S3,-1,null,http://www.sanger.ac.uk/Software/Pfam,301
Bioinformatics,22923304,2012,available,http://www.cogsys.cs.uni-tuebingen.de/downloads/Qualitative-Models/,200,null,http://webservices.cs.uni-tuebingen.de/,200
Bioinformatics,22851531,2012,available,http://www.MetiTree.nl,200,null,http://grails.org,301
Bioinformatics,22914220,2012,library,TableS3,-1,null,S5,-1
Bioinformatics,22877863,2012,code,http://www.open-bio.org,301,code,http://maven.apache.org,200
Bioinformatics,22734019,2012,software,http://www.ebi.ac.uk/saezrodriguez/software.html,301,null,www.the-dream-project.org,-1
Bioinformatics,23129297,2013,null,www.ebi.ac.uk/arrayexpress/,-1,null,www.ncbi.nlm.nih.gov/geo/,-1
Bioinformatics,22863767,2012,null,FigureS1(B),-1,null,FigureS1(B),-1
Bioinformatics,22789589,2012,null,SupplementalFig.S4,-1,null,SupplementalFig.S4,-1
Bioinformatics,22826540,2012,null,www.1000genomes.org,-1,null,www.ncbi.nlm.nih.gov/omim,-1
Bioinformatics,22962444,2012,null,http://www.eccb12.org,301,null,http://www.easychair.org,200
Bioinformatics,22962446,2012,null,www.yeastgenome.org,-1,null,www.yeastgenome.org,-1
Bioinformatics,22962448,2012,null,http://www.novocraft.com,403,,,
Bioinformatics,22962451,2012,available,http://compbio.case.edu/loqum/,200,,,
Bioinformatics,22962466,2012,null,www.enrichnet.org,-1,,,
Bioinformatics,22962469,2012,null,S2,-1,algorithm,7,-1
Bioinformatics,22962471,2012,software,http://www.csie.ntu.edu.tw/~cjlin/liblinear/,301,,,
Bioinformatics,23329415,2013,null,https,-1,null,https://sbsidev1.inf.ed.ac.uk:8083/sbsiservices/relations/list,-1
Bioinformatics,18375964,2008,null,http://hivdb.stanford.edu,200,null,http://hivdb.stanford.edu/cgi-,404
Bioinformatics,18397894,2008,null,www.ncbi.nlm.nih.gov/blast/Blast.cgi,-1,null,www.ncbi.nlm.nih.gov/Entrez/,-1
Bioinformatics,18378525,2008,download,http://www.affymetrix.com/analysis/download-center2.affx,200,,,
Bioinformatics,20185404,2010,null,http://www.google.com/chromeframe,404,,,
Bioinformatics,20335277,2010,null,http://www.sanger.ac.uk/genetics/CGP/Census,301,,,
Bioinformatics,18776193,2008,null,http://mammoth.bcm.tmc.edu/traceview/,200,method,http://consurf.tau.ac.il,200
Bioinformatics,18757874,2008,package,http://situs.biomachina.org,200,application,http://sculptor.biomachina.org,200
Bioinformatics,18779233,2008,available,http://rosenberglab.bioinformatics.med.umich.edu/adze.html,-1,,,
Bioinformatics,18784119,2008,null,http://genome.ucsc.edu/FAQ/FAQformat#format1,200,null,http://genome.ucsc.edu/goldenPath/help/wiggle.html,200
Bioinformatics,18776194,2008,algorithm,http://meme.sdsc.edu,301,,,
Bioinformatics,18710874,2008,software,http://www.cytoscape.org,200,null,http://www.affymetrix.com/products/arrays/specific/exon.affx,200
Bioinformatics,18779234,2008,null,www.plexdb.org,-1,,,
Bioinformatics,26740523,2016,null,https://github.com/InstitutCurie/TGSim,301,,,
Bioinformatics,18718942,2008,null,ftp://ftp.arabidopsis.org,-1,null,http://tare.medisin.ntnu.no,200
Bioinformatics,18617538,2008,null,www.liv.ac.uk/neuroscience/sanad,-1,package,www.r-project.org,-1
Bioinformatics,18614583,2008,null,SupplementalMaterial,-1,,,
Bioinformatics,18689808,2008,code,http://www.ohloh.net/projects/biojava,-1,library,http://www.jmol.org,302
Bioinformatics,22238263,2012,null,http://nextgenmetabolomics.com/,-1,null,http://qt.nokia.com/products/,-1
Bioinformatics,18635573,2008,software,http://www.graphviz.org,200,,,
Bioinformatics,18625611,2008,null,http://metagenomics.uv.es/Supp/BI-2008-metagenomics/suppl.html,404,,,
Bioinformatics,18603566,2008,software,http://www.mbfbioscience.com,200,null,www.fruitfly.org,-1
Bioinformatics,18586698,2008,null,http://www.biobase-international.com,302,,,
Bioinformatics,18591192,2008,algorithm,http://genome.ucsc.edu,200,,,
Bioinformatics,18614585,2008,null,http://si2.epfl.ch/~garg/genysis.html,404,,,
Bioinformatics,18603567,2008,null,http://ncbr.chemi.muni.cz/triton/manual.pdf.,301,null,http://ncbr.chemi.muni.cz/triton/,301
Bioinformatics,18628289,2008,null,http://www.systemsbiology.co.kr/PathCluster/Manual.pdf,-1,,,
Bioinformatics,19246510,2009,null,http://www.vmatch.de/,200,null,http://sary.sourceforge.net/,-1
Bioinformatics,19254921,2009,pipeline,http://ae.igs.umaryland.edu/cgi/ae_pipeline_outline.cgi,302,,,
Bioinformatics,19213739,2009,method,http://www.cfinder.org,200,method,http://www.cfinder.org,200
Bioinformatics,19193731,2009,available,http://chem.agilent.com,302,null,http://www.r-project.org,200
Bioinformatics,19223449,2009,null,http://reflect.ws,200,,,
Bioinformatics,19213741,2009,null,www.postgresql.org,-1,,,
Bioinformatics,19654116,2009,null,http://genoscript.pasteur.fr/,200,tool,http://www.genome.jp/kegg/tool/color_pathway.html,404
Bioinformatics,19460889,2009,null,www.soapui.org,-1,null,www.twitter.com,-1
Bioinformatics,19505941,2009,available,http://maltcms.sourceforge.net,502,,,
Bioinformatics,19389731,2009,method,http://bcb.cs.tufts.edu/athmm/,200,available,http://bcb.cs.tufts.edu/athmm/scop/plots/,200
Bioinformatics,19401402,2009,null,http://web.wi.mit.edu/young/regulator_network,301,,,
Bioinformatics,19389732,2009,available,http://galaxy.fml.mpg.de/,302,tool,http://www.shogun-toolbox.org,200
Bioinformatics,20529934,2010,null,http://peptide.nist.gov/,301,null,http://peptide.nist.gov/,301
Bioinformatics,19505940,2009,available,http://www.bio.ifi.lmu.de/Complexes/ProCope/,302,null,http://www.bio.ifi.lmu.de/Complexes/Substructures/,302
Bioinformatics,19497937,2009,tool,http://www.affymetrix.com/partners_programs/programs/developer/tools/affytools.affx,301,tool,http://www.affymetrix.com/partners_programs/programs/developer/tools/affytools.affx,301
Bioinformatics,19417059,2009,here,http://github.com/semin/ulla,301,package,http://rubyforge.org/projects/ulla,-1
Bioinformatics,19420051,2009,null,http://biostats.bepress.com/cobra/ps/art43/,301,package,http://cran.r-project.org/web/packages/,200
Bioinformatics,19505945,2009,null,http://phylemon2.bioinfo.cipf.es/,200,available,http://trimal.cgenomics.org,200
Bioinformatics,19420054,2009,null,www.genomatica.com,-1,null,http://bigg.ucsd.edu,405
Bioinformatics,19376822,2009,null,http://fly.mpi-cbg.de/catmaid-suppl,301,null,http://fly.mpi-cbg.de/catmaid-suppl,301
Bioinformatics,19398448,2009,null,http://nestedalign.lri.fr/,200,,,
Bioinformatics,19414535,2009,null,http://uima.lti.cs.cmu.edu/,-1,,,
Bioinformatics,19812110,2009,null,www.simtk.org/home/c2a,-1,,,
Bioinformatics,19837718,2009,null,http://www.biopax.org/,200,null,https://jogl.dev.java.net/,-1
Bioinformatics,19808877,2009,null,http://eQTL.uchicago.-edu,-1,null,www.geneimprint.com,-1
Bioinformatics,19825798,2009,null,http://pubchem.ncbi.nlm.nih.gov,301,null,Fig.S1,-1
Bioinformatics,19574284,2009,null,http://maq.sourceforge.net/fastq.shtml,-1,null,http://biowiki.org/CigarFormat,302
Bioinformatics,19846439,2009,null,http://genome.ucsc.edu/,200,,,
Bioinformatics,19744993,2009,null,http://www.geneontology.org/,200,null,http://www.ebi.ac.uk/goa,301
Bioinformatics,22962488,2012,available,http://www.geneontology.org,200,available,http://www.geneontology.org,200
Bioinformatics,22962462,2012,available,http://bcb.med.usherbrooke.ca/hap2db,404,,,
Bioinformatics,22962490,2012,null,www.alzgene.org,-1,null,www.adni-info.org,-1
Bioinformatics,22962480,2012,null,www.povray.org,-1,,,
Bioinformatics,22962484,2012,available,http://nactem.ac.uk/MLEE/,200,,,
Bioinformatics,22962482,2012,null,ftp.uniprot.org/pub/databases/uniprot/,-1,,,
Bioinformatics,22962483,2012,available,http://homes.esat.kuleuven.be/~bioiuser/ReLianceDB/index.php,-1,,,
Bioinformatics,22962455,2012,null,http://ghr.nlm.nih.gov/gene/TG,301,null,http://ghr.nlm.nih.gov/gene/COL6A3,301
Bioinformatics,22962489,2012,null,SupplementalTable1,-1,null,http://www.fda.gov/Drugs/GuidanceComplianceRegulatoryInformation/Surveillance/AdverseDrugEffects/default.htm,301
Bioinformatics,19478010,2009,download,http://meme.sdsc.edu/meme4/meme-download.html,301,,,
Bioinformatics,22923302,2012,null,http://www.jmol.org/,302,,,
Bioinformatics,22962474,2012,null,http://genome.ucsc.edu/index.html,200,,,
Bioinformatics,23435067,2013,null,www.cbrg.ethz.ch/research/msa,-1,null,www.phylomedb.org,-1
Bioinformatics,23426255,2013,null,S8,-1,method,S9,-1
Bioinformatics,23525069,2013,null,http://dream.broadinstitute.org/,200,,,
Bioinformatics,23413433,2013,null,www.novocraft.com,-1,package,www.cbrc.jp/dnemulator,-1
Bioinformatics,23418187,2013,tool,http://gobics.de/TaxyPro,301,method,http://comet.gobics.de/,301
Bioinformatics,23396123,2013,null,http://www.jmol.org/,302,,,
Bioinformatics,23376350,2013,null,http://biohaskell.org/Applications/Flower,503,,,
Bioinformatics,23418184,2013,method,S3,-1,method,S5,-1
Bioinformatics,23418185,2013,null,https://github.com/uweschmitt/pyOpenMS,301,,,
Bioinformatics,23505292,2013,null,http://protege.stanford.edu/,301,null,http://www.topbraidcomposer.com,302
Bioinformatics,23766417,2013,null,S4,-1,null,S3,-1
Bioinformatics,23749986,2013,null,www.genome.jp/kegg/pathway.html,-1,,,
Bioinformatics,23742985,2013,null,www.prtprimer.org,-1,null,www.prtprimer.org,-1
Bioinformatics,23782611,2013,available,http://python.org,301,null,http://cython.org,200
Bioinformatics,27378296,2016,here,https://mafft.sb.ecei.tohoku.ac.jp/,301,,,
Bioinformatics,23766416,2013,null,http://cancer.gov,301,,,
Bioinformatics,23732273,2013,download,http://genomeportal.jgi-psf.org/aqukb/aqukb.download.html,307,null,S4,-1
Bioinformatics,23749959,2013,software,http://www.reportlab.com,200,,,
Bioinformatics,23709497,2013,here,http://virome.sf.net,301,,,
Bioinformatics,23742982,2013,null,http://www.researchgate.net/,301,null,http://lanyrd.com/,200
Bioinformatics,24064421,2013,null,SupplementalFig.S15,-1,null,S11,-1
Bioinformatics,24078684,2013,library,www.jquery.com,-1,,,
Bioinformatics,24058055,2013,null,3,-1,,,
Bioinformatics,24064416,2013,null,www.w3.org/TR/soap,-1,null,www.w3.org/TR/wsdl,-1
Bioinformatics,24021381,2013,null,S5,-1,,,
Bioinformatics,24037214,2013,null,S6,-1,,,
Bioinformatics,24045773,2013,null,www.3dcellculture.com,-1,,,
Bioinformatics,24021382,2013,null,https://github.com/lptolik/SPKappaR/wiki/SuplementaryImages,301,null,https://github.com/lptolik/SPKappaR,301
Bioinformatics,23300135,2013,available,http://www.perkinslab.ca/Software.html,301,available,http://www.perkinslab.ca/Software.html,301
Bioinformatics,23267174,2013,null,S3,-1,,,
Bioinformatics,23329412,2013,null,S2,-1,null,S6B,-1
Bioinformatics,23257199,2013,application,www.r-project.org,-1,software,www.ingenuity.com,-1
Bioinformatics,23220573,2013,null,http://qt.nokia.com,-1,null,http://pine.nmrfam.wisc.edu/adapt-nmr-enhancer,301
Bioinformatics,23267176,2013,available,http://goo.gl/FjghA,301,null,http://goo.gl/JLG5d,301
Bioinformatics,23239672,2013,null,http://rsb.info.nih.gov/ij/,301,,,
Bioinformatics,24363379,2014,null,www.ondex.org,-1,null,http://ondex.rothamsted.ac.uk/QTLNetMiner/,302
Bioinformatics,23220575,2013,null,http://www.annoj.org,200,null,http://genome.ucsc.edu/FAQ/FAQformat.html,200
Bioinformatics,23193222,2013,null,http://www.illumina.com/systems/hiseq_systems.ilmn,301,software,http://www.sanger.ac.uk/resources/software/smalt/,301
Bioinformatics,23142963,2013,null,http://cancergemone.nih.gov,-1,null,http://tcga-data.nci.nih.gov/tcga/tcgaHome2.jsp,301
Bioinformatics,23162087,2013,null,http://www.ebi.ac.uk/goldman-srv/simNGS/,301,download,http://yh.genomics.org.cn/download.jsp,200
Bioinformatics,23162054,2013,software,www.thermo.com,-1,null,www.chem.agilent.com,-1
Bioinformatics,23178637,2013,null,http://bioclipse.net/bioclipse-r,200,null,http://www.walware.de/goto/statet,200
Bioinformatics,23172860,2013,null,http://genome.ucsc.edu/ENCODE/,200,,,
Bioinformatics,27402905,2016,null,http://github.com/davidvi/pypanda,301,,,
Bioinformatics,23109181,2013,null,http://www.ebi.ac.uk/webservices/whatizit/,302,,,
Bioinformatics,23110968,2013,null,http://cbrc.kaust.edu.sa/dts,301,null,http://www.arabidopsis.org,200
Bioinformatics,23104885,2013,null,http://xip.hgc.jp,200,available,http://www.r-project.org,200
Bioinformatics,23129300,2013,download,http://omics.informatics.indiana.edu/FragGeneScan/,200,,,
Bioinformatics,23044549,2013,library,http://jquery.com/,200,code,http://code.google.com/p/flot/,405
Bioinformatics,23665771,2013,available,http://ccb.jhu.edu/gage_b,301,null,S5,-1
Bioinformatics,23749957,2013,tool,http://dina.tigem.it,200,null,S6,-1
Bioinformatics,23698861,2013,software,http://dlin.web.unc.edu/software/,200,,,
Bioinformatics,23749962,2013,null,http://www.1000genomes.org/,301,method,http://www.1001genomes.org/,200
Bioinformatics,23698860,2013,null,http://www.ncbi.nlm.nih.gov/Taxonomy/,301,null,http://www.drugbank.ca,301
Bioinformatics,23740750,2013,null,S4,-1,,,
Bioinformatics,23732274,2013,null,http://ricewiki.big.ac.cn,301,null,http://ricewiki.big.ac.cn/index.php/Os01g0883800,200
Bioinformatics,23681123,2013,software,http://loci.wisc.edu/software/bio-formats,200,null,http://mongodb.org,301
Bioinformatics,23658422,2013,null,http://www.pombase.org,302,null,http://www.geneontology.org,200
Bioinformatics,23630175,2013,available,http://rubioseq.sourceforge.net/,-1,available,http://rubioseq.sourceforge.net,200
Bioinformatics,23812973,2013,null,http://www.iscb.org/ismbeccb2013,200,null,http://www.iscb.org/,200
Bioinformatics,23812976,2013,package,http://sourceforge.net/projects/jarbm/,301,null,SectionS1,-1
Bioinformatics,23812977,2013,available,http://www.csie.ntu.edu.tw/cjlin/liblinear/,301,null,http://web.kuicr.kyoto-u.ac.jp/supp/kot/ismb2013/,200
Bioinformatics,23325621,2013,null,http://evs.gs.washington.edu/EVS/,200,,,
Bioinformatics,23812981,2013,null,http://www.arabidopsis.org/portals/proteome/proteinInteract.jsp,200,here,S3,-1
Bioinformatics,23812983,2013,null,http://hapmap.ncbi.nlm.nih.gov,301,,,
Bioinformatics,23812984,2013,null,S5,-1,null,S3,-1
Bioinformatics,23812994,2013,null,S4,-1,null,S13,-1
Bioinformatics,23812986,2013,available,http://netbio.bgu.ac.il/ContextNet,301,available,http://netbio.bgu.ac.il/ContextNet,301
Bioinformatics,23812988,2013,null,S8,-1,here,S2,-1
Bioinformatics,23812993,2013,null,http://insitu.fruitfly.org,301,,,
Bioinformatics,23812985,2013,null,TableS1,-1,null,II.3,-1
Bioinformatics,23813002,2013,null,S9,-1,available,http://www.bioinf.uni-freiburg.de//Software/SH3PepInt,301
Bioinformatics,23813015,2013,null,S2,-1,null,S3,-1
Bioinformatics,23813005,2013,null,www.brain-map.org,-1,,,
Bioinformatics,23813006,2013,available,http://viq854.github.com/bwbble,301,null,https://github.com/lh3/wgsim,301
Bioinformatics,23813008,2013,available,http://www.nactem.ac.uk/pathtext2/,200,null,http://nersuite.nlplab.org,200
Bioinformatics,23813013,2013,here,http://www.di.ens.fr/mschmidt/Software/PQN.html,404,null,https://tcga-data.nci.nih.gov/tcga/,301
Bioinformatics,23698863,2013,null,http://www.biost.com/,200,null,S2,-1
Bioinformatics,23620363,2013,available,http://fathmm.biocompute.org.uk,200,available,http://fathmm.biocompute.org.uk,200
Bioinformatics,23599503,2013,null,http://genome.ucsc.edu/,200,null,www.genecards.org,-1
Bioinformatics,23595665,2013,null,S3,-1,,,
Bioinformatics,23574737,2013,method,http://d3js.org/,301,null,http://cheetah.biologie.hu-berlin.de/networkexplorer/,-1
Bioinformatics,24931977,2014,download,http://thebiogrid.org/,301,download,http://www.yeastract.com/download.php,200
Bioinformatics,23564843,2013,here,http://sbml.org/Facilities/Database,200,library,SupplementalFigureS4,-1
Bioinformatics,24931990,2014,null,S2,-1,,,
Bioinformatics,23341502,2013,null,http://www.chinameditech.com,-1,null,http://www.kreatech.com,301
Bioinformatics,23361326,2013,software,http://omics.pnl.gov/software/ScalaBLAST.php,301,software,http://omics.pnl.gov/software/ScalaBLAST.php,301
Bioinformatics,26072480,2015,null,TableS2,-1,null,S4,-1
Bioinformatics,23595664,2013,null,http://nrnb.org/competitions.html,200,null,http://apps.cytoscape.org/apps/cluego,200
Bioinformatics,23355290,2013,null,http://bibiserv.cebitec.uni-bielefeld.de/bellmansgap,301,,,
Bioinformatics,23329414,2013,available,www.phylotype.org/SupMat/,-1,null,www.phylotype.org,-1
Bioinformatics,23329413,2013,null,http://pypi-ranking.info/module/zc.buildou,-1,null,rnaseq.crg.es/project/ENCODE/tab/experiments/,-1
Bioinformatics,24227676,2014,available,http://genome.ucsc.edu/goldenPath/help/hgTrackHubHelp.html,200,null,http://genome.ucsc.edu/FAQ/FAQformat.html,200
Bioinformatics,23325622,2013,available,http://www.ici.upmc.fr/cluepedia/,200,,,
Bioinformatics,23539304,2013,tool,http://web.expasy.org/pftools,301,,,
Bioinformatics,23589650,2013,null,4.5,-1,,,
Bioinformatics,23479348,2013,null,http://www.w3.org/standards/webofservices,301,tool,http://www.elixir-europe.org,301
Bioinformatics,23595662,2013,null,http://1.usa.gov/OTmJac,301,code,http://rdf.s3db.googlecode.com/hg/TCGA.rdf,404
Bioinformatics,23505295,2013,null,S3,-1,,,
Bioinformatics,23749961,2013,null,S5,-1,,,
Bioinformatics,23479351,2013,null,www.catma.org,-1,null,www.arabidopsis.org,-1
Bioinformatics,23511541,2013,null,S2,-1,null,S2,-1
Bioinformatics,23457041,2013,null,B,-1,null,S2,-1
Bioinformatics,23505298,2013,package,http://cran.r-project.org/web/packages/quantreg/,200,,,
Bioinformatics,23543396,2013,null,S2,-1,,,
Bioinformatics,23457042,2013,null,http://www.pseudogene.org/,200,null,http://www.mysql.com,301
Bioinformatics,25362091,2015,null,http://bigwww.epfl.ch/palm/,200,null,http://bigwww.epfl.ch/palm/,200
Bioinformatics,23990417,2013,null,S3,-1,null,S5,-1
Bioinformatics,23969135,2013,software,http://acs.lbl.gov/software/colt,301,library,http://lucene.apache.org,200
Bioinformatics,23990413,2013,null,Section2,-1,null,www.uk10k.org,-1
Bioinformatics,23975767,2013,null,http://service.tartaglialab.com/static_files/shared/faqs.html,200,null,http://service.tartaglialab.com/static_files/shared/faqs.html,200
Bioinformatics,23995393,2013,download,https://github.com/shka/R-SAMstrt/archive/0.99.0.tar.gz,301,,,
Bioinformatics,24008417,2013,null,http://arxiv.org/abs/1009.5173,301,,,
Bioinformatics,24008420,2013,null,http://protege.stanford.edu/,301,code,http://code.google.com/p/owltools/,405
Bioinformatics,24021383,2013,available,http://mammoth.bcm.tmc.edu/uet,301,,,
Bioinformatics,23986568,2013,application,www.cameo3d.org,-1,available,http://swissmodel.expasy.org/lddt/,302
Bioinformatics,23940251,2013,null,http://www.ncbi.nlm.nih.gov,301,null,http://gmod.org/wiki/Chado_on_Rails,200
