link,status.detailed,status.general,journal,year
http://sulu.info-science.uiowa.edu/genedocs,broken,broken,BMC_Bioinformatics,2006
http://www.swisstph.ch/kvarq,good,good,BMC_Genomics,2014
http://www3.niaid.nih.gov/biodefense/PDF/cat.pdf,broken,broken,Nucleic_Acids_Res,2010
http://bioconductor.org/packages/BiRewire/,good,good,BMC_Bioinformatics,2016
http://www.gmoseek.com/gmoseek,good,good,BMC_Bioinformatics,2014
http://www.breakome.eu,good,good,Nat_Methods,2013
http://bioinfo.hrbmu.edu.cn/fcensus/,good,good,BMC_Bioinformatics,2010
http://blast.ncbi.nlm.nih.gov/Blast,good,good,Nucleic_Acids_Res,2013
https://bitbucket.org/leslielab/affreg,good,good,Nat_Biotechnol,2016
http://www.ncbi.nlm.nih.gov/nuccore/50118965?report=fasta,good,good,BMC_Genomics,2016
1IAI,broken,broken,BMC_Bioinformatics,2009
http://www.illumina.com/pages.ilmn?ID=252,good,good,Nat_Methods,2011
http://deeptools.ie-freiburg.mpg.de,good,good,Nucleic_Acids_Res,2016
http://bioconductor.org,good,good,PLoS_Comput_Biol,2013
1ra6,broken,broken,BMC_Bioinformatics,2011
http:////www.appliedbiosystems.com,broken,broken,BMC_Genomics,2011
http://code.google.com/p/phyrn/,good,good,BMC_Genomics,2013
http://geneontology.org,good,good,Nucleic_Acids_Res,2012
http://hapmap.ncbi.nlm.nih.gov/karyogram/gwas.html,good,good,Nucleic_Acids_Res,2016
ftp://ftp.yeastgenome.org/yeast/data_download/sequence/genomic_sequence/orf_protein/archive/,good,good,BMC_Bioinformatics,2009
http://sunim1.birc.ntu.edu.sg/~aie/,broken,broken,Nucleic_Acids_Res,2010
www.molsoft.com/,broken,broken,Nucleic_Acids_Res,2005
ftp://ftp.ncbi.nlm.nih.gov/blast/db/,good,good,BMC_Genomics,2014
ftp://ftp.sgc.ox.ac.uk/pub/biophysics,broken,broken,Nucleic_Acids_Res,2016
http://sourceforge.net/projects/fsom/files/Testing_data/,good,good,Nucleic_Acids_Res,2016
http://www.compbio.dundee.ac.uk,good,good,BMC_Bioinformatics,2003
http://www.stanford.edu/group/sjeffreylab/,good,good,BMC_Genomics,2002
BN001180,broken,broken,BMC_Genomics,2008
DQ124673,broken,broken,Nucleic_Acids_Res,2006
www.cmiss.org,broken,broken,PLoS_Comput_Biol,2009
www.mybiosoftware.com/tag/apsi,broken,broken,Nucleic_Acids_Res,2012
http://www.genome.jp/kegg/tool/color_pathway.html,good,good,Bioinformatics,2009
http://www.awi.de/sherpa,good,good,BMC_Bioinformatics,2014
https://github.com/sanger-pathogens/Gubbins,good,good,Nucleic_Acids_Res,2015
http://www.tcoffee.org/,good,good,Nucleic_Acids_Res,2006
https://github.com/dingxiao8715/DectICO,good,good,BMC_Bioinformatics,2015
http://mips.gsf.de/proj/simap,good,good,Nucleic_Acids_Res,2005
http://biohaskell.org/Applications/Varan,good,good,BMC_Genomics,2014
http://chipd.uwbacter.org/,broken,broken,Nucleic_Acids_Res,2010
AM162277,broken,broken,BMC_Genomics,2006
www.omim.org,broken,broken,Bioinformatics,2017
http://solgenomics.net/organism/sol100/view,good,good,BMC_Bioinformatics,2011
http://sourceforge.net/projects/codonw/,good,good,BMC_Genomics,2014
http://edsc.rockefeller.edu/cgi-bin/stubb/download.pl,broken,broken,Nucleic_Acids_Res,2006
http://www.mineduc.gob.gt/,good,good,BMC_Genomics,2015
http://genome.jgi.doe.gov/Tutorial/tutorial/kog.html,good,good,BMC_Genomics,2014
http://afgc.stanford.edu,broken,broken,Genome_Biol,2000
http://ddsdx.uthscsa.edu/dig/itdesc.html,broken,broken,BMC_Bioinformatics,2010
http://www.genomesonline.org/gold.cgi,good,good,Nucleic_Acids_Res,2009
genome-asia.ucsc.edu,broken,broken,Nucleic_Acids_Res,2017
http://genome.jgi.doe.gov/Thaps3/Thaps3.home.html,good,good,BMC_Bioinformatics,2016
http://cytoscape.wodaklab.org/wiki/Data_Sets,good,good,BMC_Syst_Biol,2012
http://www.ebi.ac.uk/ena/data/view/ERP001410,good,good,BMC_Genomics,2014
http://atted.jp/help/coex_cal.shtml,good,good,BMC_Genomics,2016
http://cichlid.umd.edu/cichlidlabs/kocherlab/bouillabase.html,good,good,BMC_Genomics,2016
http://web.bioinformatics.cicbiogune.es/cnagen,good,good,BMC_Bioinformatics,2012
https://www.hgsc.bcm.edu/asian-long-horned-beetle-genome-project,good,good,Genome_Biol,2016
ftp://ftp.ncbi.nih.gov/genbank/wgs/wgs.AASZ.1.gbff.gz,good,good,Nucleic_Acids_Res,2007
http://www.cyclebase.org/,good,good,BMC_Bioinformatics,2012
AC149099,broken,broken,BMC_Genomics,2005
https://bitbucket.org/quslab/long-lasting-spark-model/src,good,good,PLoS_Comput_Biol,2016
AK026768,broken,broken,BMC_Genomics,2006
http://www.tinkercell.com,good,good,Bioinformatics,2010
http://www.ibridgenetwork.org/technology.asp?Page=FB2310FB,good,good,BMC_Bioinformatics,2006
http://research.dfci.harvard.edu/brownlab/datasets/index.php,good,good,Nucleic_Acids_Res,2008
http://research.nhgri.nih.gov/software/trieFinder/,good,good,BMC_Bioinformatics,2014
http://www.ebi.ac.uk/ena/data/view/PRJEB4675,good,good,BMC_Genomics,2013
https://mynotebook.labarchives.com/share/Additional%2520files/MC4wfDk4ODAwLzAvVHJlZU5vZGUvNDE2NjE5Mjk0M3wwLjA=,good,good,BMC_Genomics,2015
http://haystack.mocklerlab.org/,good,good,BMC_Bioinformatics,2014
S4B,broken,broken,Nucleic_Acids_Res,2012
http://isiwebofknowledge.com/,good,good,PLoS_Comput_Biol,2007
http://www.monolix.org,good,good,PLoS_Comput_Biol,2012
http://dip.doe-mbi.ucla.edu/dip/,good,good,BMC_Syst_Biol,2010
http://www.it.utu.fi/BioInfer/,good,good,BMC_Bioinformatics,2007
http://itsa.ucsf.edu/~yxiao/Avulsion,broken,broken,BMC_Genomics,2002
http://www.ars.usda.gov/SP2UserFiles/person/3848/PDF/Miklas_2011/SCAR%20Markers%202010.pdf,good,good,BMC_Genomics,2014
http://www.brothersoft.com/primer-premier-73311.html,good,good,BMC_Genomics,2010
AC169373,broken,broken,Genome_Biol,2010
http://www.prep-mt.net/,broken,broken,BMC_Bioinformatics,2005
http://www.stuffit.com,good,good,BMC_Genomics,2007
http://www.grenada.lumc.nl/LOVD2/TPI/home.php,broken,broken,Nucleic_Acids_Res,2009
http://plants.ensembl.org/,good,good,Nucleic_Acids_Res,2017
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/,good,good,BMC_Genomics,2014
http://code.google.com/p/begfe,good,good,BMC_Bioinformatics,2011
EF177381,broken,broken,BMC_Genomics,2007
http://www.scipy.org/,good,good,PLoS_Comput_Biol,2012
http://www.jax.org./resources/documents/cmdata,good,good,BMC_Genomics,2000
S2B,broken,broken,Nucleic_Acids_Res,2012
http://www.bioconductor.org/,good,good,PLoS_Comput_Biol,2008
HE617336-HE617661,broken,broken,BMC_Genomics,2012
http://www.who.int/csr/disease/ebola/en/,good,good,BMC_Genomics,2017
2CH4,broken,broken,BMC_Syst_Biol,2010
http://www.nsf.gov/statistics/indicators/,good,good,Genome_Biol,2008
http://nmrshiftdb.org,good,good,BMC_Bioinformatics,2014
http://www.dddc.ac.cn/pdtd/,good,good,BMC_Genomics,2014
http://www.ccg.unam.mx/,good,good,PLoS_Comput_Biol,2007
https://github.com/kdmurray91/kwip,good,good,PLoS_Comput_Biol,2017
http://pdbbeta.rcsb.org/pdb/Welcome.do,good,good,BMC_Syst_Biol,2010
http://array.bioengr.uic.edu/subnuclear.htm,good,good,BMC_Bioinformatics,2005
http://blanco.biomol.uci.edu/membrane_proteins_xtal.html,good,good,Nucleic_Acids_Res,2013
http://pymol.org/,good,good,Nucleic_Acids_Res,2012
http://physionet.org/mimic2/,good,good,BMC_Bioinformatics,2017
http://www.anthonynolan.org.uk/HIG/lists/nomenlist.html,broken,broken,PLoS_Comput_Biol,2008
https://bitbucket.org/vishalthapar/casper-scan,good,good,Nat_Biotechnol,2014
http://sundarlab.ucdavis.edu/smrnas/data/,good,good,Nucleic_Acids_Res,2007
http://biodev.extra.cea.fr/interoporc/Default.aspx,good,good,BMC_Bioinformatics,2009
http://dpsc.ccbr.utoronto.ca/cancer,good,good,Genome_Biol,2016
http://samtools.sourceforge.net/,good,good,Nucleic_Acids_Res,2014
http://gqinnovationcenter.com/,good,good,BMC_Genomics,2016
CO047675,broken,broken,BMC_Genomics,2008
O75553,broken,broken,BMC_Bioinformatics,2008
https://sites.google.com/site/kyungin2013/home/muttree-codes.tar.gz,good,good,BMC_Bioinformatics,2014
AF516119,broken,broken,Genome_Biol,2007
http://frontend.bioinfo.rpi.edu/applications/mfold/,good,good,Nucleic_Acids_Res,2008
http://www.csie.ntu.edu.tw/~kmchao/tools/Robust_Tag_SNP,good,good,BMC_Bioinformatics,2005
ftp://ftp.ensembl.org/pub/release-75,good,good,Genome_Biol,2015
http://mfold.rna.albany.edu/?q=mfold/rna-folding-form,good,good,Nucleic_Acids_Res,2015
http://www.dchip.org/,good,good,Nucleic_Acids_Res,2009
http://moped.proteinspire.org,good,good,PLoS_Comput_Biol,2013
www.kuleuven.be,broken,broken,PLoS_Comput_Biol,2016
http://flybase.org/,good,good,PLoS_Comput_Biol,2008
www.boost.org,broken,broken,PLoS_Comput_Biol,2016
http://www.ensembl.org/Homo_sapiens/mapview?chr,good,good,BMC_Genomics,2010
http://cabgrid.res.in:8080/sspred/dataset,good,good,BMC_Bioinformatics,2014
http://www.genscript.com/psort/wolf_psort.html,good,good,BMC_Genomics,2015
http://darwin.nerc-oxford.ac.uk/gc_wiki/index.php/MIENS,broken,broken,Nucleic_Acids_Res,2010
http://fraenkel.mit.edu/omicsintegrator,good,good,PLoS_Comput_Biol,2016
http://www.mcs.anl.gov/mpi/mpich1/download.html,good,good,BMC_Bioinformatics,2008
http://www.stat.washington.edu/mclust/,good,good,Genome_Med,2017
http://www.inforstation.com/PredBLP/,good,good,BMC_Bioinformatics,2017
http://www.lipidbank.jp/,good,good,Nucleic_Acids_Res,2006
http://www.tartaglialab.com/GO_analyser/universal,good,good,BMC_Genomics,2015
http://www.cbs.dtu.dk/,good,good,Genome_Biol,2000
ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2go.gz,good,good,PLoS_Comput_Biol,2012
http://ii.nlm.nih.gov/Interactive/UTS_Required/semrep.shtml,good,good,BMC_Bioinformatics,2016
http://www.tm4.org/mev.html,good,good,Nucleic_Acids_Res,2017
http://prospector.ucsf.edu,good,good,PLoS_Comput_Biol,2009
http://www.narrator-tool.org,good,good,BMC_Bioinformatics,2007
http://www.ebi.ac.uk/InterPro,good,good,BMC_Genomics,2012
http://www.patrocles.org,broken,broken,Genome_Biol,2006
http://www.bdc.brain.riken.jp/tani/mov/PLoS11.html,broken,broken,PLoS_Comput_Biol,2011
ftp://ftp.sanger.ac.uk/pub/databases/Pfam/Tools/PfamScan.tar.gz,broken,broken,Nucleic_Acids_Res,2010
http://web.uvic.ca/cbr/grasp/GAL_16006.gal,good,good,BMC_Genomics,2007
http://maine.ebi.ac.uk:8000/cgi-bin/clan/ClanSearch.pl,broken,broken,BMC_Bioinformatics,2005
https://code.google.com/p/methylationpredictor/,good,good,BMC_Bioinformatics,2014
www.vectorbase.org/organisms/rhodnius-prolixus,broken,broken,BMC_Genomics,2015
http://nlp.cs.nyu.edu/oak/,good,good,PLoS_Comput_Biol,2005
http://www.fml.tuebingen.mpg.de/raetsch/projects/POIM,good,good,Bioinformatics,2008
http://www.ifr.ac.uk/safety/microarrays/#protocols,good,good,BMC_Genomics,2008
http://medgen.ua.ac.be/cnv,good,good,BMC_Bioinformatics,2011
https://github.com/saezlab/yeast_phospho,good,good,PLoS_Comput_Biol,2017
http://www.math.unipd.it/~fabseb60/,good,good,BMC_Bioinformatics,2005
http://www.sb.cs.cmu.edu/GenGO,good,good,Nucleic_Acids_Res,2008
http://code.google.com/p/beagle-lib/,good,good,BMC_Bioinformatics,2011
http://www.salilab.org/modeller/9.9/release.html,good,good,BMC_Bioinformatics,2013
SupplementatryData,broken,broken,Nucleic_Acids_Res,2012
http://www.medcalc.org,good,good,BMC_Genomics,2017
http://genomequebec.mcgill.ca/FlexArray,good,good,Nucleic_Acids_Res,2014
http://www.ccg.uni-koeln.de,good,good,BMC_Genomics,2013
www.uniprot.org,broken,broken,PLoS_Comput_Biol,2012
http://wwwbio.leidenuniv.nl/~batenburg/pkb.html,broken,broken,Nucleic_Acids_Res,2005
http://protinfo.compbio.washington.edu/fssa,broken,broken,BMC_Bioinformatics,2006
http://graylab.jhu.edu/allostery/,good,good,PLoS_Comput_Biol,2009
http://graphpad.com/quickcalcs/ttest1.cfm,good,good,BMC_Genomics,2016
1M52,broken,broken,BMC_Bioinformatics,2008
http://ftp.ncbi.nih.gov/pub/taxonomy,good,good,BMC_Bioinformatics,2008
http://www.evolvingcode.net/index.php?page=Amino_Acid_Indices,good,good,BMC_Bioinformatics,2006
https://www.broadinstitute.org/igv/,good,good,Nucleic_Acids_Res,2017
http://rnacomposer.cs.put.poznan.pl,good,good,Nucleic_Acids_Res,2012
CD973094,broken,broken,BMC_Genomics,2007
http://ercsb.ewha.ac.kr/garnet/,good,good,BMC_Bioinformatics,2011
http://sourceforge.net/projects/adlims,good,good,BMC_Bioinformatics,2015
http://dx.doi.org/10.1101/034694,good,good,Nucleic_Acids_Res,2016
http://www2.ebi.ac.uk/clustalw/,good,good,BMC_Bioinformatics,2002
https://github.com/mariodeng/web-TCGA,good,good,BMC_Bioinformatics,2016
http://www.hitachi-hitec.com/global/em/,good,good,BMC_Genomics,2014
www.ebi.ac.uk/arrayexpress/,broken,broken,Nucleic_Acids_Res,2016
https://github.com/hesselberthlab/5OH,good,good,Nucleic_Acids_Res,2015
http://www.screensifter.com,good,good,BMC_Bioinformatics,2013
http://bioalgorithm.life.nctu.edu.tw/PARTS/,broken,broken,Nucleic_Acids_Res,2008
http://www.ncbi.nlm.nih.gov/Sitemap/samplerecord.html,good,good,Bioinformatics,2011
S7,broken,broken,Nucleic_Acids_Res,2013
1MLA,broken,broken,BMC_Bioinformatics,2009
www.chori.org,broken,broken,Nucleic_Acids_Res,2012
http://kinari.cs.umass.edu/Site/kinariWeb.html,good,good,Nucleic_Acids_Res,2013
http://www.imtech.res.in/raghava/pseapred/,good,good,BMC_Bioinformatics,2008
http://www.biomedcentral.com/bmcbioinformatics/supplements/15/S9,good,good,BMC_Bioinformatics,2014
http://browser.porteco.org,good,good,Nucleic_Acids_Res,2016
GCA_000003025.4,broken,broken,Genome_Biol,2013
http://gabi.rzpd.de/PoMaMo.html,broken,broken,Nucleic_Acids_Res,2005
http://www.evolution.rdg.ac.uk/BayesTraits.html,good,good,Nucleic_Acids_Res,2014
http://www.altanalyze.org,good,good,Bioinformatics,2012
http://hugroup.cems.umn.edu/Protocols/protocol.htm,good,good,BMC_Genomics,2005
http://projects.tcag.ca/variation/,good,good,Nucleic_Acids_Res,2011
http://protege.stanford.edu,good,good,Bioinformatics,2012
http://t2prhd.brc.hu,broken,broken,BMC_Bioinformatics,2008
http://www.immvar.org/,good,good,Nat_Methods,2012
http://www.treefam.org/cgi-bin/misc_page.pl?faq,good,good,Nucleic_Acids_Res,2006
AM233362.1,broken,broken,BMC_Syst_Biol,2010
http://www.hmmer.org,good,good,BMC_Genomics,2014
http://www.stats.ox.ac.uk/~webb,good,good,Bioinformatics,2009
http://discover.nci.nih.gov/gominer/htgm.jsp,good,good,BMC_Bioinformatics,2005
NG_007072.1,broken,broken,Genome_Med,2010
http://www.mholline.lncc.br,broken,broken,BMC_Genomics,2010
ftp://ftp.ncbi.nlm.nih.gov/genomes/GENOME_REPORTS/,good,good,Nucleic_Acids_Res,2014
http://www.ncbi.nih.gov/pubmed,broken,broken,Nucleic_Acids_Res,2012
http://www.biopipe.org,good,good,BMC_Bioinformatics,2005
http://www.ensembl.org/info/website/upload/index.html,good,good,Nucleic_Acids_Res,2012
www.compucell3d.org,broken,broken,PLoS_Comput_Biol,2017
LmjF36.3930,broken,broken,Nucleic_Acids_Res,2005
AJ820886,broken,broken,BMC_Genomics,2006
http://www.ncbi.nlm.nih.gov/genome/annotation_prok/,good,good,BMC_Genomics,2017
http://www.genisphere.com/rna_amp_protocols.html,good,good,BMC_Genomics,2004
http://mixomics.org,good,good,PLoS_Comput_Biol,2017
https://github.com/Victorian-Bioinformatics-Consortium/VelvetOptimiser,good,good,BMC_Genomics,2015
http://www.sanger.ac.uk/Software/ACT/,good,good,Nucleic_Acids_Res,2006
http://www.eucomm.org/,good,good,Nucleic_Acids_Res,2009
ftp://ftp.isrec.isb-sib.ch/pub/software/unix/madap,broken,broken,Nucleic_Acids_Res,2006
https://bioinformatics.cs.vt.edu/XcisClique/XcisClique.tar.gz,good,good,BMC_Bioinformatics,2006
http://genomes.urv.es/HGT-DB/,good,good,Bioinformatics,2011
ftp.ncbi.nih.gov/pub/wolf/COGs/COGsoft/,broken,broken,Bioinformatics,2010
http://webclu.bio.wzw.tum.de/das/,good,good,Nucleic_Acids_Res,2010
http://prosite.expasy.org/mydomains,good,good,BMC_Genomics,2012
http://hits.isb-sib.ch/,good,good,Nucleic_Acids_Res,2006
http://www.liv.ac.uk/cgr/,good,good,BMC_Genomics,2011
http://BioFunctionPrediction.org,good,good,BMC_Bioinformatics,2007
http://bio.math.berkeley.edu/SysCall/,good,good,BMC_Bioinformatics,2011
http://www.curvelet.org/,good,good,BMC_Bioinformatics,2011
http://omics.informatics.indiana.edu/mg/MGE,good,good,Genome_Biol,2013
DV962014,broken,broken,BMC_Genomics,2008
http://java.sun.com/javase/technologies/database.jsp,good,good,Nucleic_Acids_Res,2007
https://github.com/gdurin/pyFitting,good,good,PLoS_Comput_Biol,2012
http://129.128.185.184/proteus/contact.jsp,broken,broken,BMC_Bioinformatics,2006
www.DnaBaser.com,broken,broken,BMC_Genomics,2016
http://www.intel.com/technology/mooreslaw/,good,good,Nucleic_Acids_Res,2007
http://www.ebi.ac.uk/QuickGO,good,good,BMC_Genomics,2016
http://www.mirbase.org/ftp.html,good,good,Nucleic_Acids_Res,2016
http://psat.llnl.gov/psat,broken,broken,BMC_Bioinformatics,2016
HQ014564,broken,broken,BMC_Genomics,2011
http://i.elm.eu.org/domains,good,good,Nucleic_Acids_Res,2012
InternationalSocietyforComputationalBiology,broken,broken,PLoS_Comput_Biol,2015
10.1371/journal.pcbi.0020101.sd002,broken,broken,PLoS_Comput_Biol,2006
http://compbio.ddns.comp.nus.edu.sg:8080/cmpf/,broken,broken,BMC_Bioinformatics,2012
http://napp.u-psud.fr/,good,good,Nucleic_Acids_Res,2012
http://hgdownload.soe.ucsc.edu/goldenPath/bosTau6/database/,good,good,BMC_Genomics,2016
http://parts.igem.org,good,good,Nucleic_Acids_Res,2014
http://genseq.molgen.mpg.de/ssRNA/,good,good,Nucleic_Acids_Res,2009
http://github.com/edwardslee/alphabetr,good,good,PLoS_Comput_Biol,2017
http://www.bq.ub.es/bioqint/selivanov.htm,good,good,PLoS_Comput_Biol,2009
http://ErmineJ.chibi.ubc.ca/multifuncsupplement/,good,good,Nucleic_Acids_Res,2017
FG124880,broken,broken,BMC_Genomics,2008
10.1371/journal.pcbi.0020156,broken,broken,PLoS_Comput_Biol,2007
http://www.pseudomonas.com/,good,good,Nucleic_Acids_Res,2011
https://github.com/cdanielmachado/GPRTransform,good,good,PLoS_Comput_Biol,2016
http://www.cbil.upenn.edu/tess/,good,good,BMC_Genomics,2004
http://www.vertis-biotech.com/,good,good,BMC_Genomics,2016
http://www.genevestigator.com,good,good,BMC_Genomics,2013
http://roche.ben.googlepages.com,good,good,BMC_Bioinformatics,2008
TableS2c,broken,broken,Nucleic_Acids_Res,2013
http://www.biocat.com/products/R4434567-1-BC,good,good,Nucleic_Acids_Res,2013
http://genomebiology.com/2003/4/4/P2,good,good,BMC_Genomics,2004
http://ensembl.org/,good,good,Nucleic_Acids_Res,2014
www.scprobe.info,broken,broken,Nucleic_Acids_Res,2013
https://github.com/dufourya/FAST,good,good,PLoS_Comput_Biol,2016
EG356175.1,broken,broken,BMC_Genomics,2011
http://genome.jouy.inra.fr/genosplicing/index.html,good,good,Nucleic_Acids_Res,2011
http://pubmatrix.grc.nia.nih.gov/,broken,broken,BMC_Bioinformatics,2003
http://www.yeastrc.org/pdr/,good,good,Nucleic_Acids_Res,2005
http://www.keepalived.org,good,good,Nucleic_Acids_Res,2012
http://www.w3.org/TR/soap/,good,good,Nucleic_Acids_Res,2008
http://www.metnetonline.org,good,good,BMC_Bioinformatics,2012
http://www.ebi.ac.uk/ena/data/view/ERP002386,good,good,BMC_Genomics,2013
http://www.nserc.ca/programs/ethics.htm,good,good,BMC_Genomics,2006
https://github.com/aurelien-naldi/NetworkReconstruct,good,good,PLoS_Comput_Biol,2017
https://www.mturk.com,good,good,PLoS_Comput_Biol,2017
http://www.geneontology.org/GO.downloads.ontology.shtml,good,good,BMC_Genomics,2013
http://homer.salk.edu/homer/ngs/index.html,good,good,BMC_Bioinformatics,2016
http://www.nature.com/nbt/journal/v24/n9/extref/nbt1239-S5.txt,good,good,BMC_Bioinformatics,2010
http://www.ncbi.nlm.nih.gov/homologene/,good,good,BMC_Syst_Biol,2009
http://www.ambion.com/techlib/misc/siRNA_finder.html,good,good,Nucleic_Acids_Res,2012
http://www.scioncorp.com/pages/scion_image_windows.htm,broken,broken,Nucleic_Acids_Res,2008
http://hgvbase.cgb.ki.se,broken,broken,Genome_Biol,2002
http://zfin.org/zf_info/zfin_stats.html,good,good,Nucleic_Acids_Res,2013
http://funcoup.sbc.su.se,broken,broken,BMC_Bioinformatics,2009
http://web.ist.utl.pt/rmch/software/bicspam,good,good,BMC_Bioinformatics,2014
http://pir.georgetown.edu/pirwww,good,good,BMC_Bioinformatics,2010
www.faang.org,broken,broken,BMC_Genomics,2015
http://cefg.uestc.edu.cn/sser,good,good,BMC_Syst_Biol,2017
http://www.earthmicrobiome.org/,good,good,Genome_Biol,2014
www.ccdc.cam.ac.uk/cgi-bin/catreq.cgi,broken,broken,Nucleic_Acids_Res,2009
http://pathway.yeastgenome.org,good,good,Nucleic_Acids_Res,2012
http://megasun.bch.umontreal.ca/People/lang/FMGP/phylogeny.html,good,good,PLoS_Comput_Biol,2005
http://bioimage.coe.drexel.edu,good,good,BMC_Bioinformatics,2014
S21,broken,broken,Nucleic_Acids_Res,2012
http://www.novocraft.com/products/novoalign/,good,good,BMC_Genomics,2017
http://db.psort.org/,good,good,Nucleic_Acids_Res,2005
http://www.ddbj.nig.ac.jp/index-e.html,good,good,BMC_Genomics,2015
http://ggplot2.org,good,good,BMC_Bioinformatics,2015
https://visa.pharmacy.wsu.edu/bioinformatics/random_site_generator.html,good,good,BMC_Bioinformatics,2017
http://github.com/bansallab,good,good,BMC_Bioinformatics,2014
http://scop.mrc-lmb.cam.ac.uk/scop/index_prevrel.html,good,good,PLoS_Comput_Biol,2010
www.perkinelmer.com,broken,broken,Nucleic_Acids_Res,2010
http://noble.gs.washington.edu/proj/segtools,good,good,BMC_Bioinformatics,2011
https://www.cgl.ucsf.edu/home/sparky,good,good,Bioinformatics,2015
http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE52291,good,good,BMC_Genomics,2013
http://tinyurl.com/VR-coloc,good,good,BMC_Bioinformatics,2017
http://rnabinding.com/PRIME.html,good,good,PLoS_Comput_Biol,2016
http://zblab.sbs.ntu.edu.sg/OligoRankPick,broken,broken,BMC_Bioinformatics,2007
http://www.illumina.com/documents/products/datasheets/datasheet_bovineHD.pdf,good,good,BMC_Genomics,2014
http://ccb1.bmi.ac.cn/srnatarbase/,broken,broken,Nucleic_Acids_Res,2016
http://malaria.ucsf.edu/index.php,broken,broken,BMC_Genomics,2005
ftp://ftp.ncbi.nih.gov/snp/Entrez/snp_omimvar.txt,good,good,Nucleic_Acids_Res,2007
http://www.sourceforge.com/p/codachrome,good,good,BMC_Genomics,2014
http://bagel.molgenrug.nl/index.php/submit-a-bacteriocin,good,good,Nucleic_Acids_Res,2013
http://www.alias-i.com/lingpipe/,good,good,PLoS_Comput_Biol,2011
http://creativecommons.org/publicdomain/zero/1.0/,good,good,BMC_Genomics,2016
http://adios.tau.ac.il/DME11.html,good,good,BMC_Genomics,2012
http://www.aevol.fr/download,good,good,PLoS_Comput_Biol,2013
http://so.qbic.riken.jp/wddd/,good,good,Nucleic_Acids_Res,2013
http://autodock.scripps.edu/,good,good,PLoS_Comput_Biol,2010
https://github.com/davidliwei/RNASeqReadSimulator,good,good,Genome_Biol,2016
http://pubchem.ncbi.nlm.nih.gov,good,good,Nucleic_Acids_Res,2007
http://www.addgene.com/zfc/arrays/,good,good,Nucleic_Acids_Res,2013
www.abgent.com/doc/sumoplot,broken,broken,Nucleic_Acids_Res,2006
http://plasmodb.org/,good,good,BMC_Genomics,2008
http://helios.fmi.fi/~lainema/mcmc/,good,good,PLoS_Comput_Biol,2015
http://www.elixir-europe.org,good,good,Nucleic_Acids_Res,2014
http://www.google.com/apis/maps/,good,good,Nucleic_Acids_Res,2009
http://hgdownload.cse.ucsc.edu/goldenPath/sacCer3/phastCons7way/,good,good,Nucleic_Acids_Res,2014
